Investment Banking Name,Country
"The Northern Trust Company, Canada",Canada
The TD Canada Trust Company,Canada
"Toll Cross Investments, Inc.",Canada
TriView Capital Ltd.,Canada
"Weigh House Investor Services, Inc.",Canada
Wingate Investment Management Limited,Canada
Butterfield Bank (Cayman) Limited,Cayman-Islands
Caledonian Global Financial Services Inc.,Cayman-Islands
Cedrus Investments Ltd.,Cayman-Islands
Close Brothers (Cayman) Limited,Cayman-Islands
Banco BICE,Chile
Banco Consorcio,Chile
Banco Falabella S.A.,Chile
Banco Penta,Chile
BSSF Chile SA,Chile
BSSFP Chile S.A.,Chile
IM Trust S.A. Securitizadora,Chile
Lambic Chile S.A.,Chile
Raboinvestments Chile SA,Chile
Votorantim Andina SA,Chile
Alliance Development Group,China
"Bank of Shanghai Co., Ltd.",China
"China Everbright (Group) Co., Ltd.",China
First Capital China Corporation,China
"Genesis Investment Management (Shanghai) Co., Ltd.",China
Maple Valley Investments Limited,China
"Shanghai Rongke Investment Management Co., Ltd.",China
"Shenghua Group Co., Ltd.",China
Strategic European Investment Management Ltd.,China
FTI Consulting (SC) Ltda.,Colombia
SPOT Investments,Colombia
Banco Nacional de Costa Rica,Costa-Rica
Hypo Alpe-Adria-Bank D.D.,Croatia
Societe Generale Splitska Banka d.d.,Croatia
WEISSBARTH I PARTNERI d.o.o.,Croatia
Abacus Limited,Cyprus
Demetra Overseas Investments Ltd.,Cyprus
Dodoni Portfolio Investments Public Company Ltd,Cyprus
Elma Holdings Public Company Ltd,Cyprus
Empire Capital Investments Public Limited,Cyprus
Piraeus Bank (Cyprus) Ltd,Cyprus
Toxotis Investments Public Ltd.,Cyprus
Unigrowth Investments Public Ltd.,Cyprus
Helgi Analytics,Czech-Republic
ING Bank N.V. (Czech Republic),Czech-Republic
"J&T BANKA, a.s.",Czech-Republic
PPF banka a.s.,Czech-Republic
"UniCredit Bank Czech Republic and Slovakia, a.s.",Czech-Republic
Arbejdernes Landsbank A/S,Denmark
Max Bank,Denmark
Obton A/S,Denmark
ANALYTICA Investments Ltd,Ecuador
ANALYTICA Securities C.A. Casa de Valores,Ecuador
Arab African International Bank,Egypt
FinCorp Investment Holding S.A.E,Egypt
Misr Financial Investments Company S.A.E.,Egypt
Misr Iran Development Bank,Egypt
Prime Research,Egypt
AS Eesti Krediidipank,Estonia
Swedbank AS,Estonia
Danske Bank Oyj,Finland
Elite Pankkiiriliike Oy,Finland
Greenfield Consulting Ltd.,Finland
H.G. Paloheimo Oy Ltd.,Finland
Kuopio Innovation Ltd.,Finland
Nordea Bank Finland Plc,Finland
OP-Pohjola Group,Finland
Askol,France
Banque Populaire du Massif Central,France
Banque Populaire Rives de Paris,France
Banque Populaire Val De France,France
Banque SBA SA,France
Barclays France SA,France
BLOM Bank France,France
CA Indosuez Private Banking Soci ©t © Anonyme,France
Cabinet Bertagna,France
Cabinet BMS,France
Caisse d‚Äô âpargne de Midi-Pyr ©n ©es,France
"Caisse d'Epargne et de Pr ©voyance d'Alsace, SA",France
Cr ©alys,France
Cr ©dit Agricole de Charente-Maritime Deux-S ®vres,France
Cr ©dit du Nord Soci ©t © Anonyme,France
Dexia Cr ©dit Local Soci ©t © Anonyme,France
EFG Banque Priv ©e SA,France
Ethys,France
Euroconsult SA,France
Finaero,France
Financi ®re du Manoir,France
JPh Hottinguer Corporate Finance SA,France
KBL Richelieu Banque Priv ©e SA,France
La Banque Postale S.A.,France
LCL,France
Mantra Holdings SARL,France
Najeti SAS,France
Natixis Corporate & Investment Bank,France
"Newedge Group S.A., Research Division",France
"Safirec, SAS",France
Safrans,France
Santoni & Associ ©s,France
Simon & Associ ©s,France
Sophia Legal,France
Strategic Partners Group,France
Thesaurus SAS,France
JSC Bank of Georgia,Georgia
adm¬ ago GmbH,Germany
B ºrgschaftsbank Baden-W ºrttemberg GmbH,Germany
"Bank M-biw Bank f ºr Investments und Wertpapiere AG, Research Division",Germany
Bankhaus L  bbecke AG,Germany
Bankhaus Lampe KG,Germany
Bayerische Raiffeisen-Beteiligungs-Aktiengesellschaft,Germany
Bethmann Bank AG,Germany
BHF Asset Servicing GmbH,Germany
biw Bank f ºr Investments und Wertpapiere AG,Germany
BMG Beteiligungsmanagementgesellschaft mbH,Germany
Bordesholmer Sparkasse AG,Germany
Bremer Kreditbank Ag,Germany
Bremer Landesbank Kreditanstalt Oldenburg-Girozentrale,Germany
Dexia Kommunalbank Deutschland AG,Germany
Entertainment Value Associates Gmbh,Germany
Eurosharelab,Germany
Excalibur Capital AG,Germany
FMS Wertmanagement,Germany
Frankfurter Sparkasse,Germany
Frankfurter Volksbank eG,Germany
Georgieff Capital Advisors GmbH,Germany
Globale Management GmbH,Germany
Handel und Kredit GmbH & Co. KG Bankhaus,Germany
KfW,Germany
Kreissparkasse B  blingen,Germany
Kreissparkasse Grafschaft Diepholz,Germany
"Landesbank Baden-Wurttemberg, Research Division",Germany
Landeskreditbank Baden-W ºrttemberg - F  rderbank,Germany
Landwirtschaftliche Rentenbank,Germany
Leonardo & Co. GmbH,Germany
Maple Bank GmbH,Germany
Merck Finck & Co.,Germany
Orca Trading GmbH,Germany
Pommershce Provinzial Zuckersiedere,Germany
Portigon AG,Germany
Sachsen Bank KG,Germany
Sachsen Wasser GmbH,Germany
Silver Capital AG,Germany
Sino AG,Germany
SMC Research,Germany
Sparkasse Einbeck,Germany
Sparkasse Paderborn-Detmold,Germany
Stadt- Und Kreissparkasse Rothenburg Ob Der Tauber,Germany
Tiberius Holding AG,Germany
Turning Point Investments GmbH,Germany
Volksbank Rhein-Ruhr eG,Germany
Volksbank Sauerland eG,Germany
Volksbank Selm-Bork eG Volksbank Altl ºnen,Germany
Volksbank Zuffenhausen eG,Germany
ZukunftsAgentur Brandenburg GmbH,Germany
Agricultural Development Bank,Ghana
Amalgamated Bank Limited,Ghana
Databank Financial Services Limited,Ghana
New World Renaissance Securities Limited,Ghana
Aegean Baltic Bank S.A.,Greece
Black Sea Trade and Development Bank,Greece
"Banco Industrial, S.A.",Guatemala
China Construction Bank (Asia) Corporation Limited,Hong-Kong
GEV Investments (Hong Kong) Limited,Hong-Kong
Global One Enterprises Ltd.,Hong-Kong
ICBC International Holdings Limited,Hong-Kong
King & Wood Mallesons,Hong-Kong
Oppenheimer Investments Asia Limited,Hong-Kong
Oriental City Group Plc,Hong-Kong
Pyxis Group Limited,Hong-Kong
RedBridge Grant Samuel Pte Limited,Hong-Kong
Solveigh Greater China,Hong-Kong
Standard Bank Asia Limited,Hong-Kong
Wellesley Partners Ltd,Hong-Kong
Budapest Hitel  ©s Fejleszt ©si Bank Zrt.,Hungary
KDB Bank Eur  pa Zrt.,Hungary
MFB Magyar Fejleszt ©si Bank Z °rtk  ruen Muk  do R ©szv ©nyt °rsas °g,Hungary
BYR - sparisj    ur,Iceland
Ace Global Private Limited,India
Amanath Co-Operative Bank Ltd.,India
Arihant Avenues & Credit Limited,India
Arthayantra Pvt Ltd.,India
ASK Investment Holdings Private Limited,India
Australia And New Zealand Banking Group Limited,India
Beta-Kappa Investments Ltd,India
"Bhartiya Samruddhi Investments and Consulting Services, Ltd.",India
Capiflex Financial Consultants Pvt. Ltd.,India
Centre For Monitoring Indian Economy Pvt. Ltd.,India
"Council on Energy, Environment and Water",India
"Dolat Investments Ltd., Research Division",India
ECCL Investments and Finance Ltd,India
Edelweiss Stock Broking Ltd.,India
Future Capital Securities Ltd.,India
GDB Share & Stock Broking Services Ltd,India
Gold Rock Investments Ltd.,India
"Greshma Shares & Stocks Limited, Research Division",India
"Hewitt Outsourcing Services India, Ltd.",India
Hybrid Financial Services Limited,India
India Advantage Securities Ltd.,India
India Capital Markets Pvt. Ltd.,India
Indistock Securities Ltd.,India
Kotak Mahindra Capital Company Limited,India
Kotak Securities Limited,India
Krishna Capital & Securities Ltd.,India
Ma Foi Strategic Consultants Pvt. Ltd.,India
Milgrey Finance & Investments Ltd.,India
Monarch Research & Brokerage Pvt. Ltd.,India
Parag Parikh Financial Advisory Services Ltd.,India
Parsoli Corporation Ltd.,India
Passionate Investment Management Private Limited,India
Remi Securities Limited,India
Sam Tul Investments Limited,India
Sicom Investments & Finance Ltd,India
State Bank of Patiala,India
Sunrise Industrial Traders Limited,India
Superior Investment India Ltd.,India
The Shamrao Vithal Co-operative Bank Limited,India
Uniworth Securities Ltd.,India
Way2Wealth Securities (P) Ltd.,India
PT Bank ANZ Indonesia,Indonesia
PT Bank Sahabat Sampoerna,Indonesia
PT Mahanusa Capital,Indonesia
PT Majapahit Securities Tbk,Indonesia
PT Mandiri Sekuritas,Indonesia
PT SRT Investama Indonesia,Indonesia
PT. Bank Commonwealth,Indonesia
PT. Danareksa (Persero),Indonesia
PT. Danareksa Sekuritas,Indonesia
Industrial Development and Renovation Organization of Iran,Iran
Parsian Brokerage Company,Iran
Citibank Europe plc,Ireland
Danu Investment Partners Limited,Ireland
Goodbody Stockbrokers,Ireland
Hegarty Financial Management Limited,Ireland
Investec Capital & Investments (Ireland) Limited,Ireland
J & E Davy,Ireland
Mason Hayes & Curran Solicitors,Ireland
MCD Productions Limited,Ireland
Quinn Investments Limited,Ireland
Sentinel Investments (Shannon) Limited,Ireland
Ulster Bank Ireland Limited,Ireland
Clal Finance Ltd.,Israel
Dionysos Investments (1999) Ltd.,Israel
Gilon Investments (1979) Ltd.,Israel
Haim Zadok & Co. Advocates,Israel
Kayema Investment Research and Analysis Ltd.,Israel
Leumi Securities and Investments Ltd.,Israel
Rosario Capital LTD,Israel
Y.A.Z. Investments & Assets Ltd.,Israel
Banca Popolare Commercio & Industria SpA,Italy
Banca Popolare del Mezzogiorno S.p.A.,Italy
Banca Popolare di Ancona SpA,Italy
Cassa di Risparmio di Bolzano S.p.A.,Italy
Cassa di Risparmio in Bologna S.p.A.,Italy
Deutsche Bank S.p.A.,Italy
Hopa S.p.A.,Italy
UBS (Italia) S.p.A.,Italy
"Barita Investments Ltd., Research Division",Jamaica
Development Bank of Jamaica Limited,Jamaica
FirstCaribbean International Bank (Jamaica) Limited,Jamaica
Sagicor Investments Jamaica Limited,Jamaica
Credit Suisse Principal Investments Limited (Tokyo Branch),Japan
Development Bank of Japan Inc.,Japan
Japan Bank for International Cooperation,Japan
"Mizuho-DL Financial Technology Co., Ltd.",Japan
"NK Relations Co., Ltd.",Japan
"Nomura Securities Co., Ltd.",Japan
RECOF Corporation,Japan
"The Arts Securities Co., Ltd.",Japan
The Institute of Securities Research Center,Japan
Arab East Investment Company (Ltd.),Jordan
"AWRAQ Investments, Advisory Arm",Jordan
"AWRAQ Investments, Research Division",Jordan
Bankers for Brokerage and Financial Investments,Jordan
"Capital Investments, Research Division",Jordan
Global Strategy & Governance SA,Jordan
"""JSC """"National Agency for Export and Investment"""" KAZNEX INVEST""",Kazakhstan
CFC Stanbic Bank Limited,Kenya
Liaison Financial Services Ltd.,Kenya
"Al-Aqeelah Leasing, Finance & Investment K.S.C",Kuwait
EFAD Real Estate W.L.L.,Kuwait
"National Investments Company K.S.C., Research Division",Kuwait
The Industrial Bank of Kuwait K.S.C. (Closed),Kuwait
Demir Kyrgyz International Bank CJSC,Kyrgyzstan
ABLV Bank AS,Latvia
AS DNB banka,Latvia
JSC Rietumu Banka,Latvia
"SEB Banka, AS",Latvia
Phoenicia Group Libya LLC,Libya
LGT Bank AG,Liechtenstein
Danske Bank A/S Lithuania Branch,Lithuania
Banque Havilland S.A.,Luxembourg
Catella Bank S.A.,Luxembourg
CBP Quilvest S.A.,Luxembourg
Commerzbank International S.A.,Luxembourg
Deutsche Bank Luxembourg S.A.,Luxembourg
LBBW Luxemburg S.A.,Luxembourg
RBC Investor Services Limited,Luxembourg
Sintonia S.A.,Luxembourg
"State Street Bank Luxembourg, S.A.",Luxembourg
Halkbank AD,Macedonia
Stopanska Banka a.d. Bitola,Macedonia
AmanahRaya Trustees Berhad,Malaysia
Bank Kerjasama Rakyat Malaysia Berhad,Malaysia
CIMB Bank Berhad,Malaysia
CIMB Investment Bank Berhad,Malaysia
CIMB Research,Malaysia
Citibank Berhad,Malaysia
HSBC Bank Malaysia Berhad,Malaysia
Jerneh Asia Bhd,Malaysia
Malaysian Synergy Wealth Bhd,Malaysia
OCBC Bank (Malaysia) Berhad,Malaysia
Public Islamic Bank Berhad,Malaysia
RHB Investment Bank Berhad,Malaysia
Mediterranean Bank p.l.c.,Malta
"Rizzo, Farrugia & Co. (Stockbrokers) Ltd.",Malta
AfrAsia Bank Limited,Mauritius
"Banca Afirme, S.A., Instituci  n De Banca Multiple, Afirme Grupo Financiero",Mexico
"Banca Mifel, S.A., Instituci  n de Banca M  ltiple, Grupo Financiero Mifel",Mexico
"Banco del Baj  o, S. A.",Mexico
"Banco Santander (M ©xico), S.A., Instituci  n de Banca M  ltiple, Grupo Financiero Santander",Mexico
"Citi Mexico Investments, S. de R.L. de C.V.",Mexico
Crece Banca de Inversion,Mexico
"Grupo Financiero BBVA Bancomer, S.A. de C.V.",Mexico
Grupo Financiero HSBC S.A. de C.V.,Mexico
"Grupo Financiero Scotiabank Inverlat, S.A. de C.V.",Mexico
"HSBC Mexico, S.A.",Mexico
"Ixe Banco, S.A. Instituci  n de Banca M  ltiple, Grupo Financiero Banorte",Mexico
"Martinez, Algaba, Estrella, De Haro y Galvan-Duque, S.C.",Mexico
B.C. ProCredit Bank S.A.,Moldova
Upline Group,Morocco
Standard Bank S.A.R.L Mo ßambique,Mozambique
Old Mutual Life Assurance Company (Namibia) Limited,Namibia
ABN AMRO Bank N.V.,Netherlands
ABN AMRO Group N.V.,Netherlands
IMC Trading B.V.,Netherlands
ING Bank N.V.,Netherlands
Main Corporate Finance BV,Netherlands
Ocmador Asia N.V.,Netherlands
SNS Bank N.V.,Netherlands
Triodos Bank NV,Netherlands
ANZ New Zealand Investments Limited,New-Zealand
Bay Financial Partners Limited,New-Zealand
Goldman Sachs New Zealand Holdings Limited,New-Zealand
Hanover Group Limited,New-Zealand
Kiwibank Limited,New-Zealand
Nelson Building Society,New-Zealand
Prime Planning Limited,New-Zealand
Southland Building Society,New-Zealand
Swain Investment Services Ltd.,New-Zealand
TSB Bank Limited,New-Zealand
Westpac New Zealand Limited,New-Zealand
Works Finance (NZ) Limited,New-Zealand
Allied Capital Limited,Nigeria
Associated Discount House Limited,Nigeria
Camry Securities Limited,Nigeria
Capital Bancorp Limited,Nigeria
First Bank of Nigeria Ltd.,Nigeria
Kakawa Discount House Limited,Nigeria
Mayfield Investments Limited,Nigeria
Newdevco Investments and Securities Company Limited,Nigeria
Primera Africa Securities Limited,Nigeria
Skye Financial Services Limited,Nigeria
Pareto AS,Norway
SpareBank 1 Markets,Norway
"National Securities Co. SAOG, Research Division",Oman
Rasmala Investments (Oman) LLC,Oman
"Abbasi Securities (Private) Limited, Research Division",Pakistan
Al Baraka Bank (Pakistan) Limited,Pakistan
B.R.R. Investments (Private) Limited,Pakistan
BMA Capital Management Ltd.,Pakistan
Sahem Trading & Investments Company,Palestinian-Territory
"Sahem Trading & Investments Company., Research Division",Palestinian-Territory
"Fidanque Hermanos e Hijos, S.A.",Panama
"Financial Pacific, S.A.",Panama
Indesa Holdings Corp.,Panama
"Towerbank International, Inc",Panama
Banco Continental S.A.E.C.A.,Paraguay
Proveedor Integral De Precios Del Peru S.A.,Peru
Bank of Commerce,Philippines
"Export & Industry Bank, Inc.",Philippines
HRMall Inc.,Philippines
"HSBC Savings Bank (Philippines), Inc.",Philippines
Sterling Bank of Asia Inc.,Philippines
Bank Polskiej Sp  ldzielczosci S.A.,Poland
Bank Spoldzielczy W Skierniewicach,Poland
Deutsche Bank Polska S.A.,Poland
HSBC Bank Polska S.A.,Poland
Kancelaria Radcy Prawnego Marek Maciej Wiewi  rski,Poland
Raiffeisen Bank Polska S.A.,Poland
"Banco Popular Portugal, S.A.",Portugal
"Banco Santander Totta, S.A.",Portugal
SADIF-Investment Analytics S.A.,Portugal
Barwa Bank,Qatar
International Bank of Qatar Q.S.C.,Qatar
Banca Comerciala Intesa Sanpaolo Romania S.A.,Romania
Bank Leumi Romania S.A.,Romania
Investments Space SRL,Romania
Marfin Bank (Romania) S.A.,Romania
S.C. Bancpost S.A.,Romania
Volksbank Romania S.A.,Romania
Bank ZENIT,Russia
Banque Societe Generale Vostok,Russia
"Capital Legal Services, L.L.C.",Russia
CJSC GlobexBank,Russia
Closed Joint STOCK Company Investment-Commercial Bank Evropeiskiy,Russia
Closed joint stock company Raiffeisenbank,Russia
Closed Joint Stock Company UniCredit Bank,Russia
Commercial Bank Russian International Bank closed joint-stock company,Russia
Cornerstone Ltd.,Russia
Credit Bank of Moscow (open joint-stock company),Russia
Foreign Economic Industrial Bank Limited,Russia
Garant-Invest Group,Russia
HeadHunter Company,Russia
HeadWork Analytics,Russia
Incor Alliance Law Office,Russia
Interfin Trade Financial Group,Russia
Intrast Ltd.,Russia
Joint Stock Bank Elektronika,Russia
Joint Stock West Siberian Commercial Bank OJSC,Russia
JSC AG Capital,Russia
National Bank TRUST,Russia
NIKoil IBG bank,Russia
OAO Cadaster Institute,Russia
OJSC Probusinessbank,Russia
OOO FinExpertiza,Russia
Open Joint Stock Company Joint Stock Commercial Bank International Financial Club,Russia
Open Joint Stock Company Republican Financial Corporation,Russia
Otkritie Holding JSC,Russia
"OTKRITIE Securities Ltd., Research Division",Russia
SDM-BANK Joint Stock Company,Russia
United Bank for Industrial Investments Joint-Stock Commercial Bank,Russia
Islamic Development Bank,Saudi-Arabia
Rasmala Investments Saudi CJSC,Saudi-Arabia
Samba Capital & Investment Management Company,Saudi-Arabia
Sierra Leone Commercial Bank Limited,Sierra-Leone
Union Trust Bank Sierra Leone Ltd.,Sierra-Leone
ANZ Singapore Limited,Singapore
"dollarDex.com, Inc.",Singapore
ICH Group Ltd.,Singapore
Jobstreet.Com Pte. Ltd.,Singapore
Maybank Kim Eng Securities Pte. Ltd.,Singapore
Royal Bank of Canada (Asia) Limited,Singapore
Sino-Excel Energy Limited,Singapore
Urbana Health Pte. Ltd.,Singapore
"Creditinfo Slovakia, s.r.o.",Slovakia
"Postova banka, a.s.",Slovakia
"Sberbank Slovensko, a.s.",Slovakia
"Slovensk ° sporitel'na, a. s.",Slovakia
Tatra Banka AS,Slovakia
Bawag Banka Dd,Slovenia
"Gorenjska banka d.d., Kranj",Slovenia
Acsis Limited,South-Africa
African Bank Limited,South-Africa
Appleton Ltd.,South-Africa
Calulo Investments (Pty) Ltd,South-Africa
Desmond Investments Ltd.,South-Africa
Development Bank of Southern Africa,South-Africa
Efficient Financial Services (Pty) Ltd,South-Africa
FirstRand EMA Holdings Limited,South-Africa
HSBC Investment Services (Africa) (Pty) Ltd.,South-Africa
Innofin Limited,South-Africa
Intent Marketing (Pty) Ltd.,South-Africa
Investec Private Bank SA,South-Africa
OneWorld Sustainable Investments (Pty) Ltd.,South-Africa
Pan-African Capital Holdings (PTY) Ltd.,South-Africa
Partnership Investments (Pty) Ltd.,South-Africa
Quartile Capital (Pty) Limited,South-Africa
Yakani Group (Pty) Ltd.,South-Africa
Ace Investment Management Co. Ltd.,South-Korea
Quad Investment Management Corporation,South-Korea
Suhyup Bank,South-Korea
"Advanza Capital, S.L.",Spain
"Aresbank, S.A.",Spain
"Banco Pastor, S.A.",Spain
Caixa d'Estalvis del Pened ®s,Spain
Caja de Ahorros de Asturias,Spain
Caja de Ahorros y Monte de Piedad de  Åvila,Spain
Caja Insular De Ahorros De Canarias,Spain
"Caja Rural de Canarias, S.C.C.",Spain
"Caja Rural de Casinos, S.C.C.V.",Spain
"Estudio Juridico Almagro, SLP",Spain
GBS Finanzaz,Spain
Leonardo Venablers S.L.,Spain
MdF Achievers,Spain
Candor Equities Limited,Sri-Lanka
"Indian Bank, Sri Lanka Branch",Sri-Lanka
